chembl_id	smiles	mw	qed	logp	tpsa	hbd	hba	max_phase	mw_calc	logp_calc	qed_calc	bbb
CHEMBL79	CCN(CC)CC(=O)Nc1c(C)cccc1C	234.34	0.85		32.34	1	2	4.0	234.34	2.584	0.849	1
CHEMBL9967	CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1	351.41	0.89		68.78	1	5	2.0	351.41	1.559	0.889	1
CHEMBL10316	c1ccc2c(c1)OCC(C1=NCCN1)O2	204.23	0.74		42.85	1	4	3.0	204.23	0.828	0.736	0
CHEMBL491	CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1	292.21	0.66		92.47	2	4	2.0	292.21	2.323	0.66	0
CHEMBL10272	O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1	362.47	0.85		49.41	1	3	2.0	362.47	3.273	0.849	1
CHEMBL492	CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C	276.42	0.82		32.34	1	2	4.0	276.42	3.752	0.822	1
CHEMBL80	C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5	327.38	0.80		70.00	2	5	4.0	327.38	1.301	0.802	1
CHEMBL269671	C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4	282.34	0.50		53.99	0	5	3.0	282.34	2.395	0.504	1
CHEMBL269455	O=C1NC(=O)C2(N1)c1cc(F)ccc1-c1ccc(F)cc12	286.24	0.73		58.20	2	2	2.0	286.24	2.028	0.728	1
CHEMBL10445	CCN(CC)CCNC(=O)c1cc(Cl)c(NC(=O)COc2ccc(Cl)cc2)cc1OC	468.38	0.52		79.90	2	5	2.0	468.38	4.091	0.52	0
CHEMBL10413	O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21	441.64	0.68		81.30	1	5	2.0	441.64	2.851	0.675	1
CHEMBL10372	O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2ccccc12	419.38	0.55		85.08	1	6	2.0	419.38	3.7	0.545	1
CHEMBL273910	O=C1CC2(C(=O)N1)C(=O)N(Cc1ccc(Br)cc1F)C(=O)c1ccc(F)cc12	449.21	0.56		83.55	1	4	2.0	449.21	2.194	0.563	1
CHEMBL85	Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2	410.49	0.66		64.16	0	6	4.0	410.49	3.59	0.658	1
CHEMBL10758	c1ccc2c(c1)cc1n2CCCNC1	186.26	0.67		16.96	1	2	2.0	186.26	2.135	0.667	1
CHEMBL86	CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC	299.80	0.76		67.59	2	4	4.0	299.8	2.002	0.756	1
CHEMBL10634	Cc1ccc2c(c1)CC(=O)c1cc(C(C)C(=O)O)ccc1O2	296.32	0.92		63.60	1	3	2.0	296.32	3.714	0.917	1
CHEMBL415247	CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1	465.64	0.52		84.83	4	5	1.0	465.64	3.553	0.524	0
CHEMBL497	Oc1c(I)cc(Cl)c2cccnc12	305.50	0.76		33.12	1	2	4.0	305.5	3.198	0.758	1
CHEMBL10878	COc1ccc2cccc(CCNC(C)=O)c2c1	243.31	0.90		38.33	1	2	4.0	243.31	2.527	0.896	1
CHEMBL88	O=P1(N(CCCl)CCCl)NCCCO1	261.09	0.61		41.57	1	2	4.0	261.09	1.884	0.606	1
CHEMBL498	CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1	276.75	0.88		75.27	2	3	4.0	276.75	1.738	0.879	1
CHEMBL499	CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1	316.43	0.79		79.74	2	8	4.0	316.43	0.502	0.791	0
CHEMBL500	CC(C)NCC(O)COc1cccc2[nH]ccc12	248.33	0.73		57.28	3	3	4.0	248.33	1.906	0.732	1
CHEMBL11672	CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1	308.34	0.79		62.54	1	4	2.0	308.34	2.521	0.791	1
CHEMBL501	CC(N)Cc1ccccc1.O=S(=O)(O)O	233.29	0.65		26.02	1	1	4.0	233.29	0.924	0.659	0
CHEMBL90	NCCc1c[nH]cn1	111.15	0.56		54.70	2	2	4.0	111.15	-0.089	0.56	0
CHEMBL275739	Cc1ccc(C)n1Nc1ccc(N2CCOCC2)nn1	273.34	0.92		55.21	1	6	2.0	273.34	1.607	0.92	1
CHEMBL11608	NCCc1ccc(O)cc1	137.18	0.64		46.25	2	2	3.0	137.18	0.893	0.636	0
CHEMBL273124	COc1nc(C(Cl)(Cl)Cl)c(Cl)c(OC)c1Cl	325.41	0.76		31.35	0	3	1.0	325.41	4.232	0.763	0
CHEMBL93	CC(c1cc2ccccc2s1)N(O)C(N)=O	236.30	0.62		66.56	2	3	4.0	236.3	2.732	0.622	1
CHEMBL94	CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C	275.35	0.85		44.81	1	4	3.0	275.35	1.774	0.848	1
CHEMBL95	Nc1c2c(nc3ccccc13)CCCC2	198.27	0.71		38.91	1	2	4.0	198.27	2.696	0.706	1
CHEMBL502	COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2	379.50	0.75		38.77	0	4	4.0	379.5	4.361	0.747	0
CHEMBL12089	COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-]	371.82	0.67		40.80	0	4	1.0	371.82	0.1	0.599	0
CHEMBL503	CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21	404.55	0.67		72.83	1	5	4.0	404.55	4.196	0.672	0
CHEMBL11662	O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1	228.25	0.81		55.12	1	3	4.0	228.25	2.029	0.814	1
CHEMBL267770	Cc1ccc(S(=O)(=O)C(CC#Cc2ccc(Cl)cc2)C(=O)O)cc1	362.83	0.85		71.44	1	3	2.0	362.83	3.317	0.847	1
CHEMBL12610	CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12	309.41	0.63		30.29	0	4	3.0	309.41	3.415	0.627	1
CHEMBL269644	CC(=O)Nc1ccccc1	135.17	0.62		29.10	1	1	4.0	135.17	1.645	0.623	1
CHEMBL12420	CN(C)CCc1c[nH]c2ccccc12	188.27	0.78		19.03	1	1	2.0	188.27	2.272	0.783	1
CHEMBL275742	CC(C)NC[C@@H](O)COc1cccc2ccccc12	259.35	0.84		41.49	2	3	2.0	259.35	2.578	0.838	1
CHEMBL12806	CNC(=O)NS(=O)(=O)c1ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc1	425.89	0.63		113.60	3	5	2.0	425.89	1.939	0.627	0
CHEMBL275758	CC1(C)Oc2ccc(S(=O)(=O)c3ccccc3)cc2[C@@H](N2CCCC2=O)[C@@H]1O	401.48	0.85		83.91	1	5	2.0	401.48	2.715	0.855	1
CHEMBL505	CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1	274.80	0.82		16.13	0	2	4.0	274.8	3.819	0.824	1
CHEMBL12531	CNC(=S)NS(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1OC	471.99	0.51		105.76	3	6	2.0	471.99	2.112	0.506	0
CHEMBL506	COc1cc(NC(C)CCCN)c2ncccc2c1	259.35	0.84		60.17	2	4	4.0	259.35	2.783	0.837	1
CHEMBL273386	O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1	184.11	0.55		106.51	1	5	2.0	184.11	1.209	0.549	0
CHEMBL12552	CC1(C)C=C(n2ccccc2=O)c2cc(C#N)ccc2O1	278.31	0.81		55.02	0	4	2.0	278.31	2.78	0.806	1
CHEMBL509	Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl	296.15	0.86		49.33	2	2	4.0	296.15	4.744	0.859	0
CHEMBL12208	Cc1cc(=O)oc2cc(O)ccc12	176.17	0.62		50.44	1	3	2.0	176.17	1.807	0.623	1
CHEMBL276443	CCNC(C)Cc1ccccc1	163.26	0.72		12.03	1	1	2.0	163.26	2.227	0.717	1
CHEMBL275446	CNC(=S)NCCSCc1[nH]cnc1C	244.39	0.53		52.74	3	3	2.0	244.39	1.045	0.534	1
CHEMBL511	COc1ccc(CN(CCN(C)C)c2ccccn2)cc1	285.39	0.78		28.60	0	4	4.0	285.39	2.658	0.782	1
CHEMBL12713	O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1	440.95	0.63		40.51	1	3	4.0	440.95	4.628	0.628	0
CHEMBL96	NCCCC(=O)O	103.12	0.52		63.32	2	2	1.0	103.12	-0.19	0.52	0
CHEMBL12314	CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21	362.50	0.90		57.58	1	4	2.0	362.5	1.287	0.895	1
CHEMBL275707	C[C@@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@H](C)N1	321.47	0.79		20.20	1	3	2.0	321.47	3.867	0.787	1
CHEMBL515	O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1	304.22	0.71		40.54	1	2	4.0	304.22	3.378	0.711	1
CHEMBL516	CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1	287.41	0.58		3.24	0	1	4.0	287.41	4.698	0.579	0
CHEMBL12856	Nc1cc(-c2ccncc2)c[nH]c1=O	187.20	0.70		71.77	2	3	4.0	187.2	1.019	0.7	1
CHEMBL517	CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C	339.48	0.80		59.22	1	3	4.0	339.48	3.362	0.802	1
CHEMBL273453	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12	360.45	0.75		91.67	2	5	2.0	360.45	1.846	0.75	0
CHEMBL12831	O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1	240.27	0.86		59.28	1	4	2.0	240.27	1.486	0.864	1
CHEMBL267648	CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21	333.36	0.92		65.78	1	5	2.0	333.36	1.611	0.924	1
CHEMBL276177	CC(C)N(CCC(CCN1CCCCC1)(C(N)=O)c1ccccc1Cl)C(C)C	408.03	0.62		49.57	1	3	2.0	408.03	4.448	0.623	0
CHEMBL13178	COc1ccc(C(=O)c2c(C)n(CCN3CCOCC3)c3ccccc23)cc1	378.47	0.62		43.70	0	5	2.0	378.47	3.522	0.616	1
CHEMBL275040	C=C(C)[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O	213.23	0.59		86.63	3	3	2.0	213.23	0.326	0.586	0
CHEMBL521	CC(C)Cc1ccc(C(C)C(=O)O)cc1	206.28	0.82		37.30	1	1	4.0	206.28	3.073	0.822	1
CHEMBL13376	COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1	357.79	0.70		68.53	1	4	4.0	357.79	3.927	0.702	1
CHEMBL13341	CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21	295.30	0.63		75.81	0	4	2.0	295.3	2.409	0.63	1
CHEMBL13280	CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21	313.29	0.63		75.81	0	4	4.0	313.29	2.548	0.631	1
CHEMBL13209	O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1	281.27	0.68		84.60	1	4	3.0	281.27	2.384	0.677	1
CHEMBL523	O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1	270.72	0.85		41.46	1	2	2.0	270.72	3.13	0.85	1
CHEMBL13291	CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21	302.74	0.80		32.67	0	2	2.0	302.74	3.293	0.795	1
CHEMBL524	COc1ccc(OC)c(C(O)C(C)N)c1	211.26	0.78		64.71	2	4	4.0	211.26	1.084	0.782	1
CHEMBL526	CC(C)c1cccc(C(C)C)c1O	178.27	0.73		20.23	1	1	4.0	178.27	3.639	0.733	1
CHEMBL527	CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O	331.35	0.87		99.60	2	5	4.0	331.35	1.581	0.87	0
CHEMBL273481	NCc1cc(O)no1	114.10	0.53		72.28	2	4	1.0	114.1	-0.161	0.532	0
CHEMBL13324	O=C(O)c1cn2c(cnc3ccccc32)n1	213.20	0.67		67.49	1	4	2.0	213.2	1.581	0.666	1
CHEMBL100	CC1(C)Oc2ccc(C#N)cc2[C@@H](N2CCCC2=O)[C@@H]1O	286.33	0.85		73.56	1	4	2.0	286.33	1.754	0.853	1
CHEMBL101	CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O	308.38	0.79		40.62	0	2	4.0	308.38	3.788	0.789	1
CHEMBL268501	Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1	278.36	0.71		34.89	0	3	2.0	278.36	3.953	0.711	1
CHEMBL531	CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21	314.50	0.91		19.03	1	2	4.0	314.5	4.271	0.909	0
CHEMBL103	CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	314.47	0.70		34.14	0	2	4.0	314.47	4.724	0.701	0
CHEMBL14012	CC(C)c1ccccc1OCC1=NCCN1	218.30	0.84		33.62	1	3	2.0	218.3	2.19	0.84	1
CHEMBL276711	Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1	238.29	0.74		44.89	2	1	3.0	238.29	3.124	0.737	1
CHEMBL274654	Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O	310.35	0.76		82.19	3	2	3.0	310.35	3.141	0.759	1
CHEMBL13608	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCCC1	396.47	0.68		77.23	3	3	2.0	396.47	3.089	0.68	1
CHEMBL534	CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1	309.43	0.73		20.31	0	3	4.0	309.43	4.014	0.733	0
CHEMBL13852	c1ccc(C2CC2)c(OCC2=NCCN2)c1	216.28	0.83		33.62	1	3	2.0	216.28	1.944	0.834	1
CHEMBL535	CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C	398.48	0.63		77.23	3	3	4.0	398.48	3.335	0.626	1
CHEMBL13881	c1ccc(NCC2=NCCN2)cc1	175.24	0.72		36.42	2	3	2.0	175.24	1.1	0.721	1
CHEMBL13960	O=C(O)C(Cl)Cl	128.94	0.53		37.30	1	1	3.0	128.94	0.875	0.533	0
CHEMBL13589	Nc1ncnc(Nc2ccccc2)n1	187.21	0.74		76.72	2	5	2.0	187.21	1.197	0.738	1
CHEMBL14053	O=C(O)C(Cl)(Cl)Cl	163.39	0.55		37.30	1	1	3.0	163.39	1.441	0.549	1
CHEMBL14227	CCCC(=O)O	88.11	0.54		37.30	1	1	2.0	88.11	0.871	0.543	0
CHEMBL14060	Oc1ccccc1	94.11	0.51		20.23	1	1	4.0	94.11	1.392	0.515	1
CHEMBL544	COc1ccc(O)cc1	124.14	0.61		29.46	1	2	4.0	124.14	1.401	0.613	1
CHEMBL13766	COc1ccccc1O	124.14	0.61		29.46	1	2	3.0	124.14	1.401	0.613	1
CHEMBL546	C=CCOc1ccccc1OCC(O)CNC(C)C	265.35	0.67		50.72	2	4	4.0	265.35	1.989	0.67	1
CHEMBL106	OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F	306.28	0.75		81.65	1	7	4.0	306.28	0.736	0.752	0
CHEMBL278020	CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1	223.30	0.72		29.54	0	2	4.0	223.3	1.944	0.717	1
CHEMBL14429	CCC(=O)O[C@@]1(c2ccccc2)CCN(C)C[C@@H]1C	261.37	0.78		29.54	0	3	2.0	261.36	2.807	0.784	1
CHEMBL14762	CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1	354.46	0.58		87.89	3	7	2.0	354.46	3.202	0.576	1
CHEMBL14370	CCOc1ccccc1OC(c1ccccc1)C1CNCCO1	313.40	0.89		39.72	1	4	4.0	313.4	3.194	0.889	1
CHEMBL428690	CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1	401.85	0.61		94.14	3	6	3.0	401.85	3.305	0.61	0
CHEMBL549	CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	324.40	0.84		36.26	0	3	4.0	324.4	3.813	0.839	1
CHEMBL550	CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C	208.26	0.70		44.12	0	4	4.0	208.26	1.162	0.7	1
CHEMBL107	COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2	399.44	0.83		83.09	1	6	4.0	399.44	2.872	0.833	1
CHEMBL274239	O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1	355.85	0.88		65.78	1	6	2.0	355.85	0.853	0.883	0
CHEMBL14935	O=C(O)[C@@H]1C[C@H]2C[C@@H](CCc3nn[nH]n3)CC[C@H]2CN1	279.34	0.75		103.79	3	5	2.0	279.34	0.611	0.746	0
CHEMBL273786	Cc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(C)CC1	330.43	0.80		30.87	1	5	2.0	330.43	3.578	0.801	1
CHEMBL277382	CC(C)N1CCC(c2ccccc2)(c2ccccc2)CC1	279.43	0.80		3.24	0	1	2.0	279.43	4.477	0.801	0
CHEMBL15023	O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1	409.42	0.55		40.54	1	3	2.0	409.42	4.791	0.551	0
CHEMBL279867	CC(C)n1c(=O)c2c(-c3noc(C4CC4)n3)ncn2c2ccccc21	335.37	0.57		78.22	0	7	2.0	335.37	3.158	0.575	1
CHEMBL274047	O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1	383.50	0.55		69.64	0	6	2.0	383.5	1.41	0.546	1
CHEMBL407641	CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1	287.82	0.67		44.29	1	6	2.0	287.82	1.645	0.674	1
CHEMBL108	NC(=O)N1c2ccccc2C=Cc2ccccc21	236.27	0.75		46.33	1	1	4.0	236.27	3.387	0.748	1
CHEMBL15245	COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O	354.45	0.77		65.56	2	4	3.0	354.45	2.647	0.773	1
CHEMBL109	CCCC(CCC)C(=O)O	144.21	0.64		37.30	1	1	4.0	144.21	2.287	0.642	1
CHEMBL277100	CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1	417.39	0.69		74.57	2	5	4.0	417.39	2.904	0.686	1
CHEMBL273348	NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1	404.35	0.69		101.45	2	6	2.0	404.35	2.039	0.693	0
CHEMBL278255	NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1	365.79	0.87		88.56	2	5	2.0	365.79	2.364	0.871	1
CHEMBL15511	CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1	359.40	0.91		65.78	1	5	2.0	359.4	2.316	0.908	1
CHEMBL15192	CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O	242.27	0.66		43.37	0	3	2.0	242.27	2.752	0.657	1
CHEMBL110	O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1	260.25	0.64		90.06	1	5	4.0	260.25	1.108	0.644	0
CHEMBL558	Cc1cccc(C)c1OCC(C)N	179.26	0.77		35.25	1	2	4.0	179.26	2.029	0.77	1
CHEMBL273575	CN1Cc2c(N)cccc2C(c2ccccc2)C1	238.33	0.77		29.26	1	2	4.0	238.33	2.846	0.774	1
CHEMBL561	CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21	351.35	0.88		74.57	2	5	4.0	351.35	1.796	0.882	1
CHEMBL562	COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O	352.77	0.83		71.06	0	6	4.0	352.77	2.81	0.833	1
CHEMBL563	CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1	244.26	0.89		37.30	1	1	4.0	244.26	3.681	0.894	1
CHEMBL564	CN(C)CCCN1c2ccccc2Sc2ccccc21	284.43	0.83		6.48	0	3	4.0	284.43	4.241	0.829	0
CHEMBL565	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	242.70	0.76		35.53	0	3	4.0	242.7	3.061	0.762	1
CHEMBL278488	CC1(c2ccccc2)OC(C(=O)O)=CC1=O	218.21	0.82		63.60	1	3	2.0	218.21	1.47	0.816	1
CHEMBL112	CC(=O)Nc1ccc(O)cc1	151.16	0.60		49.33	2	2	4.0	151.16	1.351	0.595	1
CHEMBL277522	O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1	254.28	0.83		54.37	1	2	2.0	254.29	3.401	0.832	1
CHEMBL279157	CNC(C)C(O)c1ccccc1	165.24	0.71		32.26	2	2	2.0	165.24	1.328	0.708	1
CHEMBL16073	CCOc1ccc(NC(C)=O)cc1	179.22	0.77		38.33	1	2	4.0	179.22	2.044	0.771	1
CHEMBL567	OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1	403.98	0.79		29.95	1	5	4.0	403.98	3.943	0.789	1
CHEMBL568	O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O	286.72	0.85		61.69	2	3	4.0	286.72	2.448	0.846	1
CHEMBL15770	CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1	356.42	0.83		60.36	1	2	4.0	356.42	4.366	0.828	0
CHEMBL15677	O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl	297.14	0.91		46.53	1	2	4.0	297.14	4.413	0.909	0
CHEMBL15768	CC12CCC(CC1=O)C2(C)C	152.24	0.52		17.07	0	1	3.0	152.24	2.402	0.521	1
CHEMBL16332	C[C@H](CS)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O	325.45	0.82		57.61	2	4	2.0	325.46	2.399	0.816	1
CHEMBL276520	c1ccc2c(CCC3CCNCC3)c[nH]c2c1	228.34	0.83		27.82	2	1	4.0	228.34	3.1	0.83	1
CHEMBL569	CCN(CC)CCOC(=O)c1ccc(N)cc1	236.31	0.60		55.56	1	4	4.0	236.31	1.767	0.604	1
CHEMBL571	CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1	254.29	0.85		54.37	1	2	4.0	254.28	3.106	0.853	1
CHEMBL15870	CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1	281.31	0.94		57.61	1	2	4.0	281.31	3.035	0.94	1
CHEMBL15891	Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl	290.83	0.60		0.00	0	0	4.0	290.83	3.644	0.598	1
CHEMBL573	O=C(O)c1cccnc1	123.11	0.60		50.19	1	2	4.0	123.11	0.78	0.6	0
CHEMBL574	Cc1ccc(S(N)(=O)=O)cc1	171.22	0.67		60.16	1	2	3.0	171.22	0.642	0.674	0
CHEMBL575	COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O	380.42	0.73		105.17	2	6	4.0	380.42	0.949	0.733	0
CHEMBL278172	CCOC(=O)c1ccc(N)cc1	165.19	0.53		52.32	1	3	3.0	165.19	1.446	0.533	1
CHEMBL576	O=C(O)CCC(=O)O	118.09	0.54		74.60	2	2	3.0	118.09	-0.064	0.544	0
CHEMBL577	C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O	348.40	0.65		106.94	3	4	4.0	348.4	1.126	0.65	0
CHEMBL16293	c1ccc2ccccc2c1	128.17	0.51		0.00	0	0	1.0	128.17	2.84	0.511	1
CHEMBL578	CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O	376.45	0.64		95.94	2	5	4.0	376.45	1.605	0.636	0
CHEMBL579	C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2	438.57	0.57		106.94	3	6	2.0	438.57	1.912	0.565	0
CHEMBL580	O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O	321.16	0.85		61.69	2	3	4.0	321.16	3.101	0.848	1
CHEMBL277062	O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1	316.16	0.88		54.35	1	3	3.0	316.16	2.634	0.879	1
CHEMBL275835	CC(C)(C)c1cc(/C=C2\SC(=N)NC2=O)cc(C(C)(C)C)c1O	332.47	0.68		73.18	3	4	2.0	332.47	4.126	0.677	0
CHEMBL583	Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1	359.40	0.88		74.57	2	5	4.0	359.4	2.28	0.88	1
CHEMBL16134	CCOC(=O)C(=O)Nc1nc(-c2ccc(OC)cc2)cs1	306.34	0.69		77.52	1	6	2.0	306.34	2.32	0.693	1
CHEMBL585	Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1	253.27	0.59		129.62	3	7	4.0	253.27	0.833	0.585	0
CHEMBL275638	O=c1cc(-c2ccccc2)oc2ccccc12	222.24	0.63		30.21	0	2	2.0	222.24	3.46	0.631	1
CHEMBL16476	CC(C)NCC(O)c1ccc2ccccc2c1	229.32	0.84		32.26	2	2	4.0	229.32	2.871	0.845	1
CHEMBL17205	COc1cc(/C=C2\CCC/C(=C\c3ccc(O)c(OC)c3)C2=O)ccc1O	366.41	0.79		75.99	2	5	2.0	366.41	4.335	0.788	0
CHEMBL16503	O=C(O)CCCCCCCNC(=O)c1ccccc1O	279.34	0.61		86.63	3	3	2.0	279.34	2.547	0.606	1
CHEMBL118	Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1	381.38	0.75		77.98	1	4	4.0	381.38	3.514	0.754	1
CHEMBL17045	CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21	421.55	0.77		68.78	1	5	2.0	421.55	3.508	0.773	1
CHEMBL17125	Cc1nc(=O)c(C#N)c(NCc2cccnc2)[nH]1	241.25	0.83		94.46	2	5	2.0	241.25	0.957	0.834	0
CHEMBL17423	COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC	395.46	0.86		71.11	1	5	2.0	395.46	2.551	0.862	1
CHEMBL119	COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC	369.43	0.61		117.54	3	8	4.0	369.43	2.741	0.607	0
CHEMBL277775	c1ccc(C2CN3CCSC3=N2)cc1	204.30	0.70		15.60	0	3	2.0	204.3	2.146	0.696	1
