smiles,name,chembl_id
N#Cc1ccc(-c2cc(C(N)=O)c(Cl)nn2)cc1,,CHEMBL267142
CN1CCCCC1=N,,CHEMBL266980
NC1=NC(CC2CCCCC2)CCC1,,CHEMBL269560
NC1=NC(Cc2ccccc2)CCC1,,CHEMBL6875
CCC(c1ccc(O)cc1)C(CCBr)c1ccc(O)cc1,,CHEMBL6876
O=c1cc(C(F)(F)F)c2cc3c(cc2o1)NCCC3C(F)(F)F,,CHEMBL267270
Cc1c(-c2ccc(Cl)cc2)nnc(Cl)c1C(N)=O,,CHEMBL6805
CSc1nnc(-c2ccncc2)cc1C(N)=O,,CHEMBL6734
Cc1cc(CCCCCCCOc2ccc(C3=NC(C)(C)CO3)cc2)on1,,CHEMBL6824
CCOC(=O)c1ccc(N/C(S)=N/c2cc3c(cc2C)SC(C)(C)CC3(C)C)cc1,,CHEMBL6825
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OC(Cl)C(Cl)(Cl)Cl,,CHEMBL216755
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OCC(Cl)(Cl)Cl,,CHEMBL6751
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)CCl,,CHEMBL268628
Cc1cc(O)nc2c3c(ccc12)OC(C)(C)[C@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,,CHEMBL6396
O=c1cc(C(F)(F)F)c2cc3c(cc2o1)NCCC3C(F)(F)C(F)(F)F,,CHEMBL266928
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccccc1,,CHEMBL262528
CN1Cc2c(C(=O)OCC3CC3)ncn2-c2ccc(Cl)cc2C1=O,,CHEMBL6440
C=CCc1ccccc1OCC(O)CNC(C)C,ALPRENOLOL,CHEMBL266195
CC1=CC(C)(C)Nc2cc3oc(=O)cc(C(F)(F)F)c3cc21,,CHEMBL6441
CCC1CCN(C)c2cc3oc(=O)cc(C(F)(F)F)c3cc21,,CHEMBL6530
Cc1ccc2nc(N3CCNCC3)cnc2c1,,CHEMBL6529
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2ccccn2)cc1,,CHEMBL6357
CCCC1CCNc2cc3oc(=O)cc(C(F)(F)F)c3cc21,,CHEMBL6855
O=C(C(=O)N1CCCCC1C(=O)OCCS(=O)(=O)c1ccccc1)c1ccccc1,,CHEMBL6699
CC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OCCCc1cccnc1,,CHEMBL6740
N#Cc1ccc2nc(N3CCNCC3)cnc2c1,,CHEMBL7055
Fc1cccc2nc(N3CCNCC3)cnc12,,CHEMBL7056
Clc1cccc2nc(N3CCNCC3)cnc12,,CHEMBL266543
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2cccc(C(=O)O)c2)cc1,,CHEMBL6850
NC(=O)c1cc(-c2ccncc2)nnc1Cl,,CHEMBL6847
CC1=C(C(=O)OC(C)(C)C)N2C(=O)/C(=C\OC(=O)C(C)(C)C)[C@H]2S(=O)(=O)C1,,CHEMBL6865
CNC1C2CCC(C2)C1C,,CHEMBL6820
CN(C)C1(C)C2CCC(C2)C1(C)C,DIMECAMINE,CHEMBL538393
COc1ccc(OC)c(C[C@@H](C)N)c1,,CHEMBL6737
FC(F)(F)c1ccc2nc(N3CCNCC3)c(Sc3ccccc3)nc2c1,,CHEMBL269153
CC[N+](CC)(CC)Cc1c2ccoc2c(OC)c2oc(=O)ccc12.[Cl-],,CHEMBL6797
Cc1cc([N+](=O)[O-])ccc1/N=C(\S)Nc1ccc2c(c1)C(C)(C)CC(C)(C)S2,,CHEMBL7074
CC1(C)CC(C)(C)c2cc(NC(=S)Nc3ccc([N+](=O)[O-])cc3)ccc2S1,SHETA-2,CHEMBL7075
C[C@H](N)Cc1c2ccoc2c(C(F)(F)F)c2ccoc12.Cl,,CHEMBL6907
CC(C)OC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2,,CHEMBL6861
CCCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2,,CHEMBL6862
CCC(c1ccc(O)cc1)C(CCF)c1ccc(O)cc1,,CHEMBL7192
CCC(c1ccc(O)cc1)C(CCCl)c1ccc(O)cc1,,CHEMBL7203
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,FENRETINIDE,CHEMBL7301
CC1=CC2[C@@]3(O)[C@H](C)C[C@]4(OC(=O)CCCCCCC[C@H]5C[C@@H]5C)[C@H]([C@@H]3C(C)=C(CO)C[C@]2(O)C1=O)C4(C)C,,CHEMBL6834
CCC1COC(c2ccc(OCCCCCCCc3cc(C)no3)cc2)=N1,,CHEMBL269703
Cc1cc(=O)n(C(=O)OC(C)(C)C)c2c3c(ccc12)OC(C)(C)[C@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,,CHEMBL6758
Cc1c(O)nc2c3c(ccc2c1C)OC(C)(C)[C@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,,CHEMBL268653
CC1(C)Oc2ccc3ccc(=O)oc3c2[C@@H](OC(=O)C23CCC(C)(C(=O)O2)C3(C)C)[C@H]1OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,,CHEMBL269559
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,DIETHYLSTILBESTROL,CHEMBL411
COC(=O)c1ncn2c1CN(C)C(=O)c1sccc1-2,,CHEMBL6752
CC(C)CC(=O)C(=O)N1CCCCC1C(=O)OCCCc1cccnc1,,CHEMBL268113
O=C(C(=O)N1CCCCC1C(=O)OCCCc1cccnc1)c1ccccc1,,CHEMBL6714
CCC1Nc2cc3oc(=O)cc(C(F)(F)F)c3cc2CC1C,,CHEMBL6654
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccc(Cl)cc1,,CHEMBL413262
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccccc1[N+](=O)[O-],,CHEMBL387089
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccc([N+](=O)[O-])cc1,,CHEMBL263608
CCOC(=O)c1ncn2c1CN(C)C(=O)c1ccccc1-2,RO-147437,CHEMBL267665
COCc1c2ccoc2c(OC)c2oc(=O)ccc12,,CHEMBL6835
CCC(c1ccc(O)cc1)C(CCI)c1ccc(O)cc1,,CHEMBL268856
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,,CHEMBL412
CC(=O)N1CCN(c2cnc3cc(Cl)ccc3n2)CC1,,CHEMBL6916
CN1CCN(c2cnc3cc(Cl)ccc3n2)CC1,,CHEMBL6992
CS(=O)(=O)c1ccc2nc(N3CCNCC3)cnc2c1,,CHEMBL6606
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(N)c3ccccc3)[C@H]2SC1,,CHEMBL6634
Nc1nccc(Nc2ccc(S(N)(=O)=O)cc2)n1,,CHEMBL6633
CCO[C@H]1O[C@@H]2O[C@@]3(C)CCC4[C@H](C)CCC([C@H]1C)[C@]42OO3,,CHEMBL6635
COc1c2occc2c(CO)c2ccc(=O)oc12,,CHEMBL6577
COc1c2occc2c(CN2CCN(C)CC2)c2ccc(=O)oc12.Cl,,CHEMBL6589
CNC1(C)C2CCC(C2)C1(C)C,MECAMYLAMINE,CHEMBL267936
CNC1C2CCC(C2)C1(C)C,,CHEMBL6491
CCOc1ccc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)nn1,,CHEMBL269237
COc1ccc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)nn1,,CHEMBL6624
Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,,CHEMBL266240
NS(=O)(=O)c1nc2ccc(O)cc2s1,,CHEMBL6685
Oc1ccc2nc(N3CCNCC3)cnc2c1,,CHEMBL6698
CNC1CC2CCC1(C)C2(C)C,,CHEMBL7030
CNC1CC2CCC1C2,,CHEMBL7041
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OC(C)(C)C(Cl)(Cl)Cl,,CHEMBL384532
C[N+](C)(C)CCOC(N)=O.[Cl-],CARBACHOL,CHEMBL14
COC(=O)C1=CCCNC1,NORARECOLINE,CHEMBL268808
COC(=O)CC/C=C\CC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/CC(C)(O)CCCCO,,CHEMBL6986
C=CCNc1cccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)cc1=O,,CHEMBL440267
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(C)=O)C(C)C)C(C)C)C(=O)Oc1ccc([N+](=O)[O-])cc1,,CHEMBL6873
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccc([N+](=O)[O-])cc1,,CHEMBL6738
CCCC(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccc([N+](=O)[O-])cc1,,CHEMBL425625
C=CCOc1noc2c1CNCC2.Cl,,CHEMBL268175
Cl.c1ccc(COc2noc3c2CNCC3)cc1,,CHEMBL6587
CCN1CCc2onc(OC)c2C1.Cl,,CHEMBL6568
O=[N+]([O-])c1ccc2nc(N3CCNCC3)cnc2c1,,CHEMBL6569
CCCNc1ncnc2c1ncn2Cc1ccccc1F,,CHEMBL6387
CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,RO-194603,CHEMBL269366
CN(C)N=Nc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OC(C)(C)C)ncn1-2,,CHEMBL6407
CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(N=C=S)cc2C1=O,,CHEMBL6814
CC(=O)OCC1=C[C@H]2[C@@H]3C(C)(C)[C@]3(OC(=O)Cc3ccccc3)C[C@@H](C)[C@]2(O)C2C=C(C)C(=O)[C@@]2(O)C1,,CHEMBL268915
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1ccc(-c2ccccc2)cc1,,CHEMBL386851
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1ccc(/N=N\c2ccc([N+](=O)[O-])cc2)cc1,,CHEMBL383935
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1ccc(S(=O)(=O)F)cc1,,CHEMBL426151
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](NC(=O)OCC2=C(C(=O)OC(C)(C)C)N3C(=O)[C@@H](Cl)[C@@H]3S(=O)(=O)C2)[C@@H](O)[C@H](C)O1,,CHEMBL268413
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Sc1ccccc1,,CHEMBL216753
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Sc1ccc(Cl)cc1,,CHEMBL384151
CCNc1ncnc2c1ncn2Cc1ccccc1F,,CHEMBL269774
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,PHENYTOIN,CHEMBL16
CC(CN1CCCCC1)OC(=O)[C@@H]1CCCN1C(=O)C(=O)C(C)(C)C,,CHEMBL269775
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,SIROLIMUS,CHEMBL413
C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,TACROLIMUS ANHYDROUS,CHEMBL269732
CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1,GPI-1046,CHEMBL6367
Br.Oc1noc2c1CNCC2,,CHEMBL6373
CN1CC[N+](C)(CCCOc2c3occc3cc3ccc(=O)oc23)CC1.[Br-],,CHEMBL6374
C[N+](C)(C)CCCOc1c2occc2cc2ccc(=O)oc12.[Br-],,CHEMBL268832
Brc1ccc2nc(N3CCNCC3)cnc2c1,,CHEMBL6837
Nc1ccc(S(=O)(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1,,CHEMBL7146
Nc1ccc(S(=O)(=O)NCc2ccc(S(N)(=O)=O)cc2)cc1,,CHEMBL266026
Nc1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,,CHEMBL269122
Nc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,,CHEMBL268439
CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc([N+](=O)[O-])cc2C1=O,,CHEMBL7290
CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(C#N)nn3)cccc12,,CHEMBL6668
O=C1Nc2ccccc2C12OCCS2,,CHEMBL402580
O=C1Nc2ccccc2C12SCCS2,,CHEMBL6798
CNC(=O)c1cc(Cl)nnc1Cl,,CHEMBL267835
Clc1ccc2nc(N3CCNCC3)cnc2c1,,CHEMBL6670
CCOc1noc2c1CN(C)CC2.Cl,,CHEMBL269706
NS(=O)(=O)c1ccc(C(=O)O)cc1,CARZENIDE,CHEMBL414
NS(=O)(=O)c1ccc(CCO)cc1,,CHEMBL6784
CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(I)cc2C1=O,,CHEMBL6659
CCOC(=O)c1ncn2c1C1CCCN1C(=O)c1cc(Cl)ccc1-2,RO-145975,CHEMBL269705
C/N=c1\ccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)ccc1O,,CHEMBL6839
NS(=O)(=O)c1cc(C(=O)NN2Cc3ccccc3C2C(=O)O)ccc1Cl,,CHEMBL6849
CN(N=O)c1ccccc1,,CHEMBL266169
NS(=O)(=O)c1ccc(CO)cc1,,CHEMBL6919
CNc1ncnc2c1ncn2Cc1ccc(N)cc1,,CHEMBL267192
N=C1CCCCN1,,CHEMBL269058
N#Cc1ccc(-c2cc(C(N)=O)c(Cl)nn2)cc1Cl,,CHEMBL6429
NC(=O)c1cc(-c2ccc([N+](=O)[O-])cc2)nnc1Cl,,CHEMBL6439
CN(N=O)c1cc(O)ccc1O,DEPHOSTATIN,CHEMBL269733
COc1c2occc2c(COCCCO)c2ccc(=O)oc12,,CHEMBL6564
CNc1ncnc2c1ncn2Cc1ccccc1,,CHEMBL6565
CNc1ncnc2c1ncn2Cc1cccc(OCc2ccccc2)c1,,CHEMBL266037
COc1ccc2nc(N3CCNCC3)cnc2c1,,CHEMBL6713
CNc1ncnc2c1ncn2Cc1cccc(F)c1,,CHEMBL6704
Nc1ccccc1S(N)(=O)=O,,CHEMBL6705
Cn1nc(S(N)(=O)=O)sc1=N,,CHEMBL6753
Nc1nnc(S(N)(=O)=O)s1,,CHEMBL265674
Nc1cccc(S(N)(=O)=O)c1,,CHEMBL6852
NC1=Nc2ccccc2CC1,,CHEMBL6656
CCCC1CCN=C(N)C1,,CHEMBL6657
CC1CCCC(N)=N1,,CHEMBL265672
Nc1ccc(S(N)(=O)=O)cc1I,,CHEMBL268177
CCN(CC)c1ncnc2c1ncn2Cc1ccccc1F,,CHEMBL268787
Nc1nc(N)c2c([S+]([O-])c3ccc4ccccc4c3)cccc2n1,,CHEMBL6726
CNc1ncnc2c1ncn2Cc1ccc(F)cc1F,,CHEMBL6723
O=C(C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1)c1ccccc1,,CHEMBL269154
O=C(C(=O)N1CCC[C@H]1C(=O)OCCS(=O)(=O)c1ccccc1)c1ccccc1,,CHEMBL6809
COc1cccc2c1C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,,CHEMBL6644
COc1cccc(CC(=O)O)c1-c1ccc(Cl)cc1,,CHEMBL267667
Nc1nc(N)c2c([S+]([O-])c3ccc(Cl)c(Cl)c3)cccc2n1,,CHEMBL6642
Nc1nc(O)c2cc([S+]([O-])c3ccc4ccccc4c3)ccc2n1,,CHEMBL269059
C/C(=C\Cn1oc(=O)[nH]c1=O)c1ccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)cc1,,CHEMBL6599
C/C(=C\Cn1sc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1,,CHEMBL265622
COc1ccc2ncc(N3CCNCC3)nc2c1,,CHEMBL414011
O=[N+]([O-])c1ccc2ncc(N3CCNCC3)nc2c1,,CHEMBL266170
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,CLOMIPRAMINE,CHEMBL415
Clc1cc2ncc(N3CCNCC3)nc2cc1Cl,,CHEMBL6901
Nc1nc(O)c2cc(Sc3ccc4ccccc4c3)ccc2n1,,CHEMBL6991
CNc1ncnc2c1ncn2Cc1c(F)cccc1Cl,,CHEMBL269046
C[C@@H](N)Cc1c2ccoc2c(C(F)(F)F)c2ccoc12.Cl,,CHEMBL7132
C[C@H](N)Cc1c2ccoc2c(Br)c2ccoc12.Cl,,CHEMBL263083
C[C@@H](N)Cc1c2ccoc2c(Br)c2ccoc12.Cl,,CHEMBL6706
Nc1nc2ccccc2nc1N1CCNCC1,,CHEMBL266432
CC1CC(N)=NC(C)C1,,CHEMBL269076
CCNC1C2CCC(C2)C1c1ccccc1,FENCAMFAMIN,CHEMBL7010
CN(C)C1CC2CCC1(C)C2(C)C,,CHEMBL268543
CCCCCCCCC#Cc1ccc2c(c1OC)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,,CHEMBL7078
CC(C)[C@H]1C(=O)N[C@H](CO)Cc2ccccc2N1C,,CHEMBL267144
CCN(C)c1ncnc2c1ncn2Cc1ccccc1F,,CHEMBL7057
Fc1ccccc1Cn1cnc2c(NC3CCCC3)ncnc21,,CHEMBL266930
CNc1ncnc2c1ncn2Cc1cc(F)ccc1F,,CHEMBL6787
CN(C)c1ncnc2c1ncn2Cc1c(F)cccc1F,,CHEMBL6817
CNc1ncnc2c1ncn2Cc1c(F)cccc1F,,CHEMBL267163
COC(=O)C1=CCCN(C)C1,ARECOLINE,CHEMBL7303
CC(=O)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,,CHEMBL269018
CCOC(=O)c1cccc(N2C(N)=NC(N)=NC2(C)C)c1,,CHEMBL268356
Oc1nc2ccccc2nc1N1CCNCC1,,CHEMBL7236
Nc1nc(N)c2cc(S(=O)(=O)c3ccc4ccccc4c3)ccc2n1,,CHEMBL268584
CC(C)CC(=O)C(=O)N1CCC[C@H]1C(=O)OCCS(=O)(=O)c1ccccc1,,CHEMBL266660
CC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1,,CHEMBL6449
CCC1CC(C)c2cc3c(C(F)(F)F)cc(=O)oc3cc2N1,,CHEMBL269305
CC1CCNc2cc3oc(=O)cc(C(F)(F)F)c3cc21,,CHEMBL415289
CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccccc2C1=O,,CHEMBL7298
CC1(C)N=C(N)N=C(N)N1c1ccc(C(F)(F)F)cc1,,CHEMBL427826
Cc1oc(-c2ccc(Cl)cc2)nc1COc1cccc(/C=C/C(C)n2oc(=O)[nH]c2=O)c1,,CHEMBL414010
COc1noc2c1CN(C)CC2.Cl,,CHEMBL440085
CC#CCOc1noc2c1CNCC2.Cl,,CHEMBL7018
C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1,,CHEMBL7029
Cc1cccc(N2C(N)=NC(N)=NC2(C)C)c1,,CHEMBL7070
CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(Cl)cc2C1=O,,CHEMBL415293
FC(F)(F)c1ccc2nc(N3CCNCC3)cnc2c1,,CHEMBL266088
Nc1ccc2nc(N3CCNCC3)cnc2c1,,CHEMBL6684
Cc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,,CHEMBL7004
C[C@@H](N)Cc1c2c(c(Br)c3c1OCC3)OCC2.Cl,,CHEMBL6710
C=C(Br)COc1noc2c1CNCC2.Cl,,CHEMBL6807
C#CCOc1noc2c1CNCC2.Cl,,CHEMBL6767
C[C@H](N)Cc1c2ccoc2cc2ccoc12.Cl,,CHEMBL6838
C/C=C/COc1noc2c1CNCC2.Cl,,CHEMBL6375
CC(C)COc1noc2c1CNCC2.Cl,,CHEMBL6377
COc1c2occc2c(CN2CCOCC2)c2ccc(=O)oc12.Cl,,CHEMBL428334
COc1noc2c1CNCC2.Cl,,CHEMBL6451
C[C@@H](N)Cc1c2c(c(C(F)(F)F)c3c1OCC3)OCC2.Cl,,CHEMBL6452
CCCCCCCCC#Cc1ccc2c(c1)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,,CHEMBL6453
O=C(O)C1CN(c2cnc3ccccc3n2)CCN1,,CHEMBL6801
c1ccc2nc(N3CCNCC3)cnc2c1,,CHEMBL6780
CN1CCN(c2nc3ccc(S(N)(=O)=O)cc3nc2Cl)CC1,,CHEMBL263084
CCC1CC(CC)c2cc3c(C(F)(F)F)cc(=O)oc3cc2N1,,CHEMBL6721
COc1c2occc2cc2ccc(=O)oc12,METHOXSALEN,CHEMBL416
COc1cccc(-c2ccc(Cl)cc2)c1CC(=O)O,,CHEMBL415475
COc1cccc(N2C(N)=NC(N)=NC2(C)C)c1,,CHEMBL266319
O=C1CN(c2cnc3ccccc3n2)CCN1,,CHEMBL6695
Fc1cccc2ncc(N3CCNCC3)nc12,,CHEMBL6756
CC(C)NCC(O)COc1ccc(CCOCC2CCCC2)cc1,,CHEMBL6712
CC(C)CC(=O)C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1,,CHEMBL7237
CN(C=O)c1ncnc2c1ncn2Cc1ccccc1F,,CHEMBL7238
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1ccc(C(F)(F)F)cc1,,CHEMBL412607
COC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2,,CHEMBL266943
COC(=O)c1ncn2c1CN(C)C(=O)c1ccccc1-2,,CHEMBL7009
COc1c2occc2c(CN(CCO)CCO)c2ccc(=O)oc12.Cl,,CHEMBL428674
CC1(C)N=C(N)N=C(N)N1c1cccc(OCc2ccc(Cl)c(Cl)c2)c1,,CHEMBL269704
CC(C)(C)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,,CHEMBL6661
CC(CCc1ccc(F)cc1)NCC(O)COc1ccc(CCOCC2CCC2)cc1,,CHEMBL6749
NS(=O)(=O)c1cccc2cccnc12,,CHEMBL268809
CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,,CHEMBL6750
Fc1ccccc1Cn1cnc2c(NC3CCC3)ncnc21,,CHEMBL266732
CC1(C)N=C(N)N=C(N)N1c1cccc(OCCCCOc2cccc(C(F)(F)F)c2)c1,,CHEMBL6671
Cc1oc2c(C)c3oc(=O)cc(C)c3cc2c1CNCCO,,CHEMBL6725
CCCOc1noc2c1CNCC2.Cl,,CHEMBL6859
CC(C)Oc1noc2c1CNCC2.Cl,,CHEMBL6702
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,DICHLORPHENAMIDE,CHEMBL17
COc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,,CHEMBL266573
C[C@H](N)Cc1c2c(c(Br)c3c1OCC3)OCC2.Cl,,CHEMBL263078
COc1cc(C(F)(F)F)c(OC)cc1CC(C)N,,CHEMBL6620
